2.499269646765819586e-01
2.499211164795517304e-01
2.499478801797202498e-01
2.501094489431220369e-01
2.501722302126863640e-01
2.502305346038510847e-01
2.502815673473042235e-01
2.503582432801536584e-01
2.505761357078762352e-01
2.506594158048623400e-01
2.507106016733010589e-01
2.507206758333100360e-01
2.508194895042132888e-01
2.510106004280590053e-01
2.511195410843327647e-01
2.511721612440265816e-01
2.511916379611286443e-01
2.513961197816272364e-01
2.515005268700424290e-01
2.515083824445862870e-01
2.514797825116223962e-01
2.515062400666227549e-01
2.517216811090764450e-01
2.518376703058676225e-01
2.519138037322251056e-01
2.519063280532669036e-01
2.519482441892053060e-01
2.520936849896274756e-01
2.521733754940478356e-01
2.522389003166959354e-01
2.522372571060531032e-01
2.523767365956527953e-01
2.525130352669363032e-01
2.525481970769223317e-01
2.525381676847779922e-01
2.525199913084179015e-01
2.526931955945747599e-01
2.528228749969959055e-01
2.528887588251739205e-01
2.528819139925887471e-01
2.528532862474831555e-01
2.529683223857516761e-01
2.530248314723976821e-01
2.530781519320876027e-01
2.530925729479134301e-01
2.531070747225174777e-01
2.532368164053057646e-01
2.532777251234647475e-01
2.532639593580801596e-01
2.528156194702020909e-01
2.497644366155328810e-01
2.430067188759135743e-01
2.325577803662679521e-01
2.191209082533248920e-01
2.068672625195040471e-01
1.954393403057050893e-01
1.846207884977597857e-01
1.754322726472320459e-01
1.689639514109810281e-01
1.643005558382844011e-01
1.612205497855537795e-01
1.589475674957790685e-01
1.569899025351718380e-01
1.560203534921499047e-01
1.555144407322297528e-01
1.553931542315035719e-01
1.553682636845667708e-01
1.552912945290094715e-01
1.552577426312748421e-01
1.552511261119364494e-01
1.551531551362720363e-01
1.551042475468132342e-01
1.553362014360138987e-01
1.560030056238074225e-01
1.573463771377265064e-01
1.598432487228737542e-01
1.638109804804685765e-01
1.683447070811971980e-01
1.748565092162692458e-01
1.825092252792611114e-01
1.920890502683838263e-01
2.032168417371379709e-01
2.149107885766466941e-01
2.269321178371952741e-01
2.383558235671734693e-01
2.486745970231611369e-01
2.583599091336860609e-01
2.663577787723479529e-01
2.747761432900241441e-01
2.817420832315739587e-01
2.853398172809138433e-01
2.868234112736263719e-01
2.864039456372149406e-01
2.853680921022055395e-01
2.843624703449901814e-01
2.835661942370448774e-01
2.829965502052970705e-01
2.825634546385585866e-01
2.820472472469761072e-01
2.814200457504265063e-01
2.808275626390260848e-01
2.803430818756762477e-01
2.797400393593513779e-01
2.791163149305002644e-01
2.785768994295995116e-01
2.780383248630849957e-01
2.774860859883448994e-01
2.769710592558123352e-01
2.763895599836771466e-01
2.757326826460836933e-01
2.751922994397376088e-01
2.747934286765346679e-01
2.742193239265280913e-01
2.736936587489051109e-01
2.730587709646254413e-01
2.724078372677564697e-01
2.717407669988382568e-01
2.711252032732621164e-01
2.705412849512248696e-01
2.700437406515296956e-01
2.694947896012374056e-01
2.690006802778078243e-01
2.683927301266160192e-01
2.678000993871689772e-01
2.672209414560816620e-01
2.667732669944503088e-01
2.662507322583542724e-01
2.657319972900110128e-01
2.651359760118474629e-01
2.645766417526070891e-01
2.640730437689777776e-01
2.636072141075120334e-01
2.630703381974209831e-01
2.624898544314318571e-01
2.620851979153960287e-01
2.615220394161402728e-01
2.611260784689037884e-01
2.606139465493842455e-01
2.600067545792135171e-01
2.594521656440359481e-01
2.589492733562098192e-01
2.583048802853616932e-01
2.576546475536891090e-01
2.570492226212020004e-01
2.564454976168728528e-01
2.560160499094617514e-01
2.555081685023189442e-01
2.547397770593973765e-01
2.541429738568999341e-01
2.535936458698894724e-01
2.530997469771615882e-01
2.526799005126473818e-01
2.520094366135013919e-01
2.517509351876381918e-01
2.516030043337003641e-01
2.514858046087883880e-01
2.513744908692137070e-01
2.512683459074364078e-01
2.511300763033283978e-01
2.510320403685841195e-01
2.509524813351390327e-01
2.509332750525544165e-01
2.508679476354024329e-01
2.508052907562380307e-01
2.507892844774685104e-01
2.507099846532772625e-01
2.506760189793278415e-01
2.506646242729865803e-01
2.505961183335849718e-01
