3.707997310904532790e-03 , 1.002821692489447303e+00 , -9.970032391281961059e-01 , 2.920168259015809131e-03 , 3.664227697714323318e-03 , 1.003259366801374952e+00 , -9.963795417328586979e-01 , 1.003992504581812550e+00
3.817422174558641416e-03 , 1.002931110041464180e+00 , -9.968938205263836450e-01 , 3.029586377598727370e-03 , 3.773652083672491848e-03 , 1.003368787342428625e+00 , -9.962810602566930518e-01 , 1.004090989954929736e+00
3.937790967903200337e-03 , 1.003051470083093699e+00 , -9.967734591895669460e-01 , 3.149947121455308214e-03 , 3.894020316657681186e-03 , 1.003489151022681991e+00 , -9.961497501265893506e-01 , 1.004222305604228094e+00
2.049158889682089427e-03 , 9.983084317506119021e-01 , -9.868943421181755049e-01 , 1.176574149324680421e-02 , 7.494577245596163728e-03 , 9.961250408103539122e-01 , -9.789343475452323418e-01 , 9.947174046775261180e-01
-2.695524627332960069e-02 , 9.690078321827243490e-01 , -9.574095067435259843e-01 , 3.729753014969979658e-02 , 1.537210375794100664e-02 , 9.886003763848399961e-01 , -9.546433529926806605e-01 , 9.898815583993286760e-01
-5.572680449718826756e-02 , 9.373855849179789645e-01 , -9.240790790830771817e-01 , 6.568680997999173932e-02 , 2.838061131840528134e-02 , 9.881702166652808206e-01 , -9.270360454167627662e-01 , 9.929987008276940363e-01
-9.007879876193455870e-02 , 9.088545507855994021e-01 , -8.938929451661964398e-01 , 9.422393937604670033e-02 , 4.324888576452549233e-02 , 9.919877693557364040e-01 , -9.002312462220454226e-01 , 9.982032735710669735e-01
-1.184213532915962958e-01 , 8.771898960889038532e-01 , -8.612391225117601579e-01 , 1.198429227668525998e-01 , 5.555613661402575287e-02 , 9.950214212913195411e-01 , -8.759765769253821110e-01 , 1.001275727310765085e+00
-1.455384184549185500e-01 , 8.489561081668437481e-01 , -8.312024799988483315e-01 , 1.450638270750799486e-01 , 6.562434681606812981e-02 , 9.937337097224973048e-01 , -8.523428692429523279e-01 , 9.997995033434117218e-01
-1.738062417355229206e-01 , 8.182448780859788995e-01 , -8.015654857894836116e-01 , 1.713850304235311761e-01 , 7.368925156633904239e-02 , 9.881557854813245445e-01 , -8.278737380507440458e-01 , 9.947221060997569753e-01
-1.952909784243590796e-01 , 7.937876892288602271e-01 , -7.713302513478701439e-01 , 1.970407992417432808e-01 , 8.051983422539479851e-02 , 9.798349653876119447e-01 , -8.066415729801066359e-01 , 9.880167630152729696e-01
-2.118762172892139917e-01 , 7.727298153724977414e-01 , -7.502260336897660364e-01 , 2.151157050330866627e-01 , 8.517103662493791250e-02 , 9.733656998141702044e-01 , -7.879358728760571529e-01 , 9.810013117507925262e-01
-2.264263586988839172e-01 , 7.502952072173376674e-01 , -7.234334263337552917e-01 , 2.380601355816233666e-01 , 9.060716402630152044e-02 , 9.645269671241867293e-01 , -7.664037528392153575e-01 , 9.725498326063093391e-01
-2.363851108013375335e-01 , 7.305769562315733712e-01 , -6.934787285830305015e-01 , 2.637725127432025696e-01 , 9.624783514074118640e-02 , 9.541358877391574733e-01 , -7.432291732153278874e-01 , 9.620825542131694608e-01
-2.426168756779799873e-01 , 7.101744954924802400e-01 , -6.608933947489898930e-01 , 2.918957371210843532e-01 , 1.026229852154984662e-01 , 9.416333469869274664e-01 , -7.174409234490179976e-01 , 9.497242233828958602e-01
-2.435875614925971933e-01 , 6.948513148576761500e-01 , -6.321012758302103629e-01 , 3.175834758479698094e-01 , 1.081617188034255245e-01 , 9.302650000447316714e-01 , -6.938736734525184913e-01 , 9.383873947256090586e-01
-2.433323641111310165e-01 , 6.884248132791571662e-01 , -6.117000189387657993e-01 , 3.404142177302530436e-01 , 1.136170391341966707e-01 , 9.202436914659511968e-01 , -6.731066442703498298e-01 , 9.282579555537759930e-01
-2.443156879430485873e-01 , 6.863335193267114942e-01 , -5.985956923563051646e-01 , 3.656577993179095931e-01 , 1.198144538174164275e-01 , 9.092874407832333139e-01 , -6.493071557728103960e-01 , 9.170905292080606674e-01
-2.453089919521640738e-01 , 6.862659146568442781e-01 , -5.900110385957846315e-01 , 3.883219371222658700e-01 , 1.249045714933929435e-01 , 8.994165483309981557e-01 , -6.283974050846714565e-01 , 9.067837414956030351e-01
-2.461420534902826751e-01 , 6.836277572106662648e-01 , -5.815264583918506869e-01 , 4.114045356776489526e-01 , 1.302605529567316400e-01 , 8.889503581190567605e-01 , -6.076423794365967135e-01 , 8.959852144992601630e-01
-2.468801047660896530e-01 , 6.755701921188702608e-01 , -5.713850593229918839e-01 , 4.378034753115110922e-01 , 1.359054369590890210e-01 , 8.773077146511053526e-01 , -5.839274153781368604e-01 , 8.840876471601986086e-01
-2.477541612907756263e-01 , 6.576470568734383848e-01 , -5.605713209647233963e-01 , 4.633583778863047953e-01 , 1.418264913488141155e-01 , 8.659298965523914982e-01 , -5.606705768502054932e-01 , 8.724366716039725356e-01
-2.493312275878094009e-01 , 6.310461380548476606e-01 , -5.474471399090099499e-01 , 4.913943161906063062e-01 , 1.482681146538005201e-01 , 8.538049754842905736e-01 , -5.346306470268323841e-01 , 8.599342008141684923e-01
-2.521467341206227730e-01 , 6.034975548306272808e-01 , -5.341900169487394656e-01 , 5.166103160130270933e-01 , 1.536997842192735497e-01 , 8.427975665626152857e-01 , -5.135613946110941797e-01 , 8.492731515099095629e-01
-2.579319681194446878e-01 , 5.739333832237794031e-01 , -5.189316270926300767e-01 , 5.407354887512073605e-01 , 1.593700790059505434e-01 , 8.312808688699742099e-01 , -4.881188044242926738e-01 , 8.356014809735050619e-01
-2.696752415120217128e-01 , 5.378868867548278754e-01 , -4.998007297259481341e-01 , 5.677773627980864379e-01 , 1.661593392580459072e-01 , 8.186873993443692932e-01 , -4.596306050407948374e-01 , 8.210867211701716739e-01
-2.854352701920422897e-01 , 5.051984038151298151e-01 , -4.807209554036011578e-01 , 5.915988168647174916e-01 , 1.728345126937542442e-01 , 8.088366341705724993e-01 , -4.337872871589928958e-01 , 8.082433102549961834e-01
-3.058316007920794388e-01 , 4.751648111916624839e-01 , -4.604098697513891447e-01 , 6.146191534650589094e-01 , 1.786111589933081778e-01 , 8.001936522813076769e-01 , -4.097692639552673044e-01 , 7.967579470679625464e-01
-3.331712239088268079e-01 , 4.422465457203746397e-01 , -4.364530113154329038e-01 , 6.418303739941516595e-01 , 1.847197048414931375e-01 , 7.898081019114634449e-01 , -3.844661131348606764e-01 , 7.834104353986741653e-01
-3.631796826386397559e-01 , 4.090912062219415057e-01 , -4.111965630640921909e-01 , 6.701882067433356793e-01 , 1.910551495925045251e-01 , 7.781780249294870666e-01 , -3.581577291019634735e-01 , 7.699393128969077571e-01
-3.901078849946598703e-01 , 3.794907645016559750e-01 , -3.865528074143923520e-01 , 6.966246687703748774e-01 , 1.966475238695777894e-01 , 7.672473436636620958e-01 , -3.348481157740414993e-01 , 7.579960313946009220e-01
-4.187107865333435930e-01 , 3.495325450959633762e-01 , -3.584435312759933767e-01 , 7.222026925910972617e-01 , 2.029107741663602749e-01 , 7.561365048796341304e-01 , -3.113663446249643196e-01 , 7.463655597969158784e-01
-4.477223777180402431e-01 , 3.197600899857754864e-01 , -3.288353038976128961e-01 , 7.477839707398998836e-01 , 2.089325058171949134e-01 , 7.448557665390965754e-01 , -2.874576599996654380e-01 , 7.348587342385310972e-01
-4.770012572624071634e-01 , 2.898403599820890686e-01 , -2.992622708514888763e-01 , 7.735699781474224546e-01 , 2.146907088690117316e-01 , 7.331634186728512859e-01 , -2.668484883309809041e-01 , 7.240395489460211831e-01
-5.058353108112360053e-01 , 2.597153403693173157e-01 , -2.691379037938216867e-01 , 7.990763494820732893e-01 , 2.201695558648157913e-01 , 7.213593467794354730e-01 , -2.403872815245353123e-01 , 7.108654102986730061e-01
-5.349513478441274561e-01 , 2.300560989954889002e-01 , -2.422764462984994538e-01 , 8.226120350982167873e-01 , 2.242208594029947433e-01 , 7.134352113104120985e-01 , -2.193038614816685827e-01 , 7.037729531994870724e-01
-5.616393389991669594e-01 , 2.031428668181221031e-01 , -2.150247887965844595e-01 , 8.453914491124839836e-01 , 2.274811758332181133e-01 , 7.082349111298026356e-01 , -1.985133686349021265e-01 , 6.984807714659667655e-01
-5.883862115663113235e-01 , 1.770969997947099417e-01 , -1.864591069852734317e-01 , 8.709444724111802261e-01 , 2.305744994495946276e-01 , 7.031291688350257418e-01 , -1.749406529922491182e-01 , 6.926572436188335180e-01
-6.179187623932727025e-01 , 1.542888624029196132e-01 , -1.645865912451404400e-01 , 8.963880355025126700e-01 , 2.331853830926819970e-01 , 6.977361027944697369e-01 , -1.543988790979269332e-01 , 6.869120452436842106e-01
-6.439700539932131651e-01 , 1.372365788251837526e-01 , -1.479459800965232108e-01 , 9.191347460322074614e-01 , 2.351347387699796454e-01 , 6.926541837946800229e-01 , -1.330183215827756005e-01 , 6.804832073855116015e-01
-6.730883469447003220e-01 , 1.160357143298602067e-01 , -1.259058660437829547e-01 , 9.480894921613104431e-01 , 2.369702571034403848e-01 , 6.867890701521139896e-01 , -1.071002511427759096e-01 , 6.717484246725138330e-01
-7.026213017447499043e-01 , 9.732943782913255903e-02 , -1.059198928950590007e-01 , 9.709999322305181702e-01 , 2.384073832265417858e-01 , 6.807858870732546031e-01 , -8.381632921280313120e-02 , 6.629354548340647968e-01
-7.472555540649497008e-01 , 6.204873325346445256e-02 , -7.129279490331918989e-02 , 1.006507461193851816e+00 , 2.399454886489682248e-01 , 6.721526303661641277e-01 , -5.016445676552726968e-02 , 6.491216365475885874e-01
-7.735807946261233914e-01 , 3.989749300760866285e-02 , -4.507851974012610369e-02 , 1.031590956353986011e+00 , 2.406620646070991021e-01 , 6.660136039159854082e-01 , -2.692992408920508868e-02 , 6.368474331656784893e-01
-8.025909295080058126e-01 , 1.481745804527204863e-02 , -1.788963893865833793e-02 , 1.057439437090634815e+00 , 2.410676602842286853e-01 , 6.599687645776494138e-01 , -2.760755278430848843e-03 , 6.231688162406903153e-01
-8.318147269508935349e-01 , -1.227757581073174627e-02 , 1.046806471010447784e-02 , 1.083512153285016710e+00 , 2.413134748134088681e-01 , 6.541826918785127454e-01 , 2.079031111337437468e-02 , 6.085612876927934956e-01
-8.616283879330450812e-01 , -4.119252021844399536e-02 , 3.937642373326821765e-02 , 1.109085434563831241e+00 , 2.414700586505255098e-01 , 6.488305921224066797e-01 , 4.443258205414682416e-02 , 5.927039719740635482e-01
-8.913191651337193377e-01 , -7.339087870109686773e-02 , 6.966800090290553582e-02 , 1.134318571573542211e+00 , 2.415817531023449205e-01 , 6.441703674787208067e-01 , 6.613327985628694727e-02 , 5.775199550227785306e-01
-9.177351593474275537e-01 , -9.771504691999721715e-02 , 9.691430576924923990e-02 , 1.157411225940807364e+00 , 2.416620313951726717e-01 , 6.405820569322097091e-01 , 8.946857134038202486e-02 , 5.591150373584401478e-01
-9.467042945318996372e-01 , -1.271276581611635870e-01 , 1.271087124733995821e-01 , 1.182864482560463948e+00 , 2.417296917951977653e-01 , 6.373627726098347601e-01 , 1.138494775831246086e-01 , 5.388612553141515216e-01
-9.788173606646077829e-01 , -1.600859342731740520e-01 , 1.601217245792600219e-01 , 1.211365080723300514e+00 , 2.418195818009516163e-01 , 6.346325107501303853e-01 , 1.370488211720485572e-01 , 5.153980685792641792e-01
-1.008628426148922674e+00 , -1.903001327483306027e-01 , 1.897953115660177270e-01 , 1.237008412057610141e+00 , 2.418221856421784721e-01 , 6.324815710056228557e-01 , 1.533706992063739727e-01 , 4.917228781732419507e-01
-1.041268930805202775e+00 , -2.228904190953087394e-01 , 2.231089749399192412e-01 , 1.265041597970360199e+00 , 2.418454983107731771e-01 , 6.294183004694557937e-01 , 1.668307576301956974e-01 , 4.667806882846396999e-01
-1.067615415629592945e+00 , -2.502603617437935135e-01 , 2.498423733019585480e-01 , 1.288119842989359887e+00 , 2.418791722701204017e-01 , 6.247946214061652626e-01 , 1.769795587716408714e-01 , 4.439806218013374051e-01
-1.099455692423582098e+00 , -2.827139454677259911e-01 , 2.778340064812802046e-01 , 1.313723739893956299e+00 , 2.418820660048832949e-01 , 6.171972756820299777e-01 , 1.845394063112661687e-01 , 4.237503698802518870e-01
-1.131601916254570961e+00 , -3.157550969821067421e-01 , 3.107437688165337053e-01 , 1.344797909229427768e+00 , 2.418750989645762905e-01 , 6.078184252123153275e-01 , 1.911211061739356842e-01 , 4.023282445504249849e-01
-1.158461918950518976e+00 , -3.429044859348054364e-01 , 3.365139036258725236e-01 , 1.368044826417863957e+00 , 2.418525884084171684e-01 , 5.997014437946973642e-01 , 1.957075838039669946e-01 , 3.835050681260554484e-01
-1.187944472172400179e+00 , -3.725339223996270155e-01 , 3.670836607629721082e-01 , 1.393503050814306699e+00 , 2.418334637381578944e-01 , 5.917815684255650632e-01 , 1.992735981087144226e-01 , 3.657298990384543758e-01
-1.220194694597724450e+00 , -4.058352057311191419e-01 , 4.004980962018511170e-01 , 1.421138445034606956e+00 , 2.418297488252917071e-01 , 5.827128651952714344e-01 , 2.022535907056468574e-01 , 3.466123471038111692e-01
-1.249282040130866189e+00 , -4.353637861483601879e-01 , 4.270648062476819495e-01 , 1.444704393438599910e+00 , 2.417809966629700102e-01 , 5.741183320877241147e-01 , 2.040057396222499653e-01 , 3.308780873908203635e-01
-1.278542893418999959e+00 , -4.654495503537476320e-01 , 4.583532520413893252e-01 , 1.473135520469401882e+00 , 2.417211911720352768e-01 , 5.628231758684484332e-01 , 2.055989591832709795e-01 , 3.144607597304721613e-01
-1.308424780566449508e+00 , -4.956211552489637739e-01 , 4.873653787345129662e-01 , 1.498627552613130076e+00 , 2.416669618685922671e-01 , 5.523494750370451234e-01 , 2.066156199213588784e-01 , 3.018805294524185001e-01
-1.338121464504659963e+00 , -5.282946835462336566e-01 , 5.174675683588030317e-01 , 1.524075721488451496e+00 , 2.416129800198229260e-01 , 5.418238542443835071e-01 , 2.073894187597185579e-01 , 2.910629648805388991e-01
-1.373039325746939543e+00 , -5.614181252344628836e-01 , 5.537971429260420964e-01 , 1.554420082976164741e+00 , 2.415538352944733291e-01 , 5.300326781424238298e-01 , 2.080219237276138555e-01 , 2.802271471881355169e-01
-1.410780888008450473e+00 , -6.000432506916860698e-01 , 5.895040509240212501e-01 , 1.585406593355158655e+00 , 2.414842728940225780e-01 , 5.151407920216394265e-01 , 2.086019875027878556e-01 , 2.686733977038968102e-01
-1.437299202602808412e+00 , -6.272204727848920136e-01 , 6.197585548255448717e-01 , 1.610669213214938944e+00 , 2.414310894909804384e-01 , 5.038068731158467095e-01 , 2.088919557818262329e-01 , 2.604601273244283588e-01
-1.476060935207961666e+00 , -6.659361821708338347e-01 , 6.555594424750242899e-01 , 1.640836211369183673e+00 , 2.413728550539809281e-01 , 4.916356855487579725e-01 , 2.091307814747688787e-01 , 2.518379376142930171e-01
-1.502657859847221111e+00 , -6.932908348360921069e-01 , 6.827826529830480773e-01 , 1.663540206205666339e+00 , 2.413201815551252738e-01 , 4.808965450041430834e-01 , 2.092538540530019531e-01 , 2.447343508209101071e-01
-1.525862778566298594e+00 , -7.169923647035307823e-01 , 7.101579053044559942e-01 , 1.686323308525516707e+00 , 2.412730351600226864e-01 , 4.709649694228918992e-01 , 2.093540297633503244e-01 , 2.364406241973585343e-01
-1.560751226317806051e+00 , -7.527672682492654310e-01 , 7.457461852159187332e-01 , 1.717914045258234212e+00 , 2.412104192715413542e-01 , 4.570609530054011715e-01 , 2.094436701792814493e-01 , 2.267325609470960679e-01
-1.590309670858606861e+00 , -7.830162269309748346e-01 , 7.759145049480222767e-01 , 1.743438144813751256e+00 , 2.411584793845467922e-01 , 4.457566348114790356e-01 , 2.095075465943274651e-01 , 2.188550301373743123e-01
-1.623066503065515809e+00 , -8.157143892619025394e-01 , 8.088398827279719150e-01 , 1.771282176456966839e+00 , 2.411016169314885715e-01 , 4.335267814502857808e-01 , 2.095748883961684184e-01 , 2.103768617302812782e-01
-1.655382906874426796e+00 , -8.491332268239590864e-01 , 8.422508900131129295e-01 , 1.799263874084601422e+00 , 2.410449822618892513e-01 , 4.211888197646573295e-01 , 2.096293898690852198e-01 , 2.016464843226522807e-01
-1.684281755155576210e+00 , -8.815238284086563958e-01 , 8.725422566990022055e-01 , 1.824706973637676644e+00 , 2.409937339576678217e-01 , 4.096258188209540574e-01 , 2.096749837136195616e-01 , 1.933513352303483368e-01
-1.713435116747696441e+00 , -9.084778070843738673e-01 , 9.022224063093209345e-01 , 1.850229045684171902e+00 , 2.409426965155533895e-01 , 3.980229917770374826e-01 , 2.097172271257534137e-01 , 1.853515631147502063e-01
-1.743113706539078489e+00 , -9.387764581770871031e-01 , 9.321673685337044102e-01 , 1.874258788355582128e+00 , 2.408918554366209774e-01 , 3.866500597797506988e-01 , 2.097483224832041304e-01 , 1.783077818050768371e-01
-1.769873124815239285e+00 , -9.653605623823471316e-01 , 9.591623049272919310e-01 , 1.891972067216468600e+00 , 2.408462803958701104e-01 , 3.767317359046282177e-01 , 2.097819424788739950e-01 , 1.706107228833946554e-01
